code_insee;val_ind;conc_pm10;conc_pm25;conc_no2;conc_so2;conc_o3;poll_resp;date_run;date_ech
45212;4;16.9;8.3;18.7;0.3;148.1;o3;15/06/2023;16/06/2023
45278;4;15.8;8;17.5;0.2;145.1;o3;15/06/2023;16/06/2023
28231;4;20.6;9.4;21.5;0.3;147.7;o3;15/06/2023;16/06/2023
28377;4;20.7;9.6;23.6;0.3;147;o3;15/06/2023;16/06/2023
36091;4;15.9;10.1;17.4;0.1;149.2;o3;15/06/2023;16/06/2023
41239;4;16.7;10.4;17.8;0.1;146.3;o3;15/06/2023;16/06/2023
36050;4;17.5;10.5;15.4;0.1;153.5;o3;15/06/2023;16/06/2023
28047;4;20.2;9.5;22.2;0.3;149.6;o3;15/06/2023;16/06/2023
18232;4;14.3;9.6;14.1;0.1;136.8;o3;15/06/2023;16/06/2023
28309;4;20.3;9.6;22.4;0.3;149.9;o3;15/06/2023;16/06/2023
28004;4;20.1;9.4;21.5;0.3;149.7;o3;15/06/2023;16/06/2023
18269;4;15.5;8.2;16.2;0.1;155.6;o3;15/06/2023;16/06/2023
18116;4;15.2;8.8;15.8;0.1;153.2;o3;15/06/2023;16/06/2023
36209;4;17.2;10.2;14.9;0.1;152.5;o3;15/06/2023;16/06/2023
45160;4;18.8;9.1;19.3;0.3;155.6;o3;15/06/2023;16/06/2023
18080;4;15.7;9.6;15.2;0.1;154.5;o3;15/06/2023;16/06/2023
41112;4;17.6;10.9;15;0.1;141.9;o3;15/06/2023;16/06/2023
41229;4;17.1;10.5;17.3;0.1;147.5;o3;15/06/2023;16/06/2023
36127;4;15.9;10.2;16.9;0.1;149.6;o3;15/06/2023;16/06/2023
28038;4;18.6;8.9;19.1;0.2;145.5;o3;15/06/2023;16/06/2023
45075;4;19.4;10.6;33.1;0.4;150.7;o3;15/06/2023;16/06/2023
41104;4;18.8;11.3;21.2;0.2;146.9;o3;15/06/2023;16/06/2023
28137;4;21.3;10.5;26.6;0.4;149.6;o3;15/06/2023;16/06/2023
45312;4;16.9;8.3;18.8;0.3;148.3;o3;15/06/2023;16/06/2023
28111;4;18.9;8.9;18.3;0.2;145.5;o3;15/06/2023;16/06/2023
36028;4;15.5;10.1;14;0.2;148.1;o3;15/06/2023;16/06/2023
18029;4;15.4;9.3;14.5;0.1;153.1;o3;15/06/2023;16/06/2023
36078;4;16.1;10.3;13.6;0.1;148.6;o3;15/06/2023;16/06/2023
45088;4;18.6;8.8;18.8;0.3;151.1;o3;15/06/2023;16/06/2023
41148;4;18.8;11.4;22.8;0.2;145.6;o3;15/06/2023;16/06/2023
41018;4;18.9;11.6;28.8;0.4;147.2;o3;15/06/2023;16/06/2023
28394;4;22;10.6;25.3;0.3;150.3;o3;15/06/2023;16/06/2023
28299;4;21.2;10.1;26.7;0.4;147.9;o3;15/06/2023;16/06/2023
28010;4;18.8;8.9;20.2;0.2;145.3;o3;15/06/2023;16/06/2023
28271;4;20.5;9.3;21.6;0.3;148.2;o3;15/06/2023;16/06/2023
28091;4;20;9.2;20.4;0.2;148.8;o3;15/06/2023;16/06/2023
28260;4;18.5;8.8;19.5;0.2;145.9;o3;15/06/2023;16/06/2023
37131;4;18.5;11.3;17;0.2;146.1;o3;15/06/2023;16/06/2023
37106;4;19;10.8;18.2;0.1;145.2;o3;15/06/2023;16/06/2023
37206;4;19.3;10.9;22.9;0.1;146.7;o3;15/06/2023;16/06/2023
18060;4;14.9;8.8;13.9;0.1;154.3;o3;15/06/2023;16/06/2023
28180;4;20.8;9.8;25.1;0.4;145.5;o3;15/06/2023;16/06/2023
18043;4;15.9;10;12.7;0.1;144.1;o3;15/06/2023;16/06/2023
36002;4;17.5;10.1;13.4;0.1;154;o3;15/06/2023;16/06/2023
18171;4;15.4;9.6;14.8;0.1;147.9;o3;15/06/2023;16/06/2023
36181;4;16.8;10.3;13.6;0.1;153.7;o3;15/06/2023;16/06/2023
45169;4;20.1;11;33.3;0.5;153.4;o3;15/06/2023;16/06/2023
37147;4;17.1;10.6;16.3;0.2;139.1;o3;15/06/2023;16/06/2023
41034;4;18.8;11.3;17.9;0.1;145.7;o3;15/06/2023;16/06/2023
41091;4;18.7;11.3;26.3;0.2;144.5;o3;15/06/2023;16/06/2023
45209;4;18.1;8.9;18.5;0.3;160.5;o3;15/06/2023;16/06/2023
28423;4;21;10;25.2;0.4;148.4;o3;15/06/2023;16/06/2023
28075;4;18.2;9.2;21.9;0.2;147.4;o3;15/06/2023;16/06/2023
37138;4;19.1;11.9;17.8;0.3;151.9;o3;15/06/2023;16/06/2023
37213;4;19.2;10.6;18.9;0.2;144.3;o3;15/06/2023;16/06/2023
18055;4;16.9;9.9;15.8;0.1;145.2;o3;15/06/2023;16/06/2023
28343;4;21.3;10.2;26.6;0.4;148.3;o3;15/06/2023;16/06/2023
37035;4;16.8;10.7;15.3;0.2;136.3;o3;15/06/2023;16/06/2023
37191;4;16.5;10.8;15.3;0.2;136.7;o3;15/06/2023;16/06/2023
18016;4;15.9;9.4;14.9;0.1;153.9;o3;15/06/2023;16/06/2023
18122;4;15.6;9.8;12.6;0.1;148.6;o3;15/06/2023;16/06/2023
45347;4;18.4;9.1;19.4;0.3;160;o3;15/06/2023;16/06/2023
36155;4;16.4;10.2;14.4;0.1;153.8;o3;15/06/2023;16/06/2023
18121;4;15.8;9.4;14.8;0.1;156;o3;15/06/2023;16/06/2023
41207;4;18.7;11.2;21.6;0.1;144.9;o3;15/06/2023;16/06/2023
45101;4;17.5;9;17.8;0.2;157.3;o3;15/06/2023;16/06/2023
45257;4;16.6;8.1;17.9;0.2;147;o3;15/06/2023;16/06/2023
28080;4;18.1;8.7;19.3;0.2;145.1;o3;15/06/2023;16/06/2023
18200;4;14.6;8.2;16.6;0.1;160.2;o3;15/06/2023;16/06/2023
45139;4;19;9.3;21.3;0.3;169.7;o3;15/06/2023;16/06/2023
45087;4;14.9;8;19;0.2;142;o3;15/06/2023;16/06/2023
18258;4;15.2;8.2;15.7;0.1;159.2;o3;15/06/2023;16/06/2023
37063;4;18.6;10.8;20.8;0.1;142.7;o3;15/06/2023;16/06/2023
28123;4;18.4;8.9;22.1;0.2;144.3;o3;15/06/2023;16/06/2023
37075;4;17.1;10.5;15.5;0.2;148;o3;15/06/2023;16/06/2023
41147;4;17.7;10.6;15.6;0.1;143.5;o3;15/06/2023;16/06/2023
45136;4;17.6;8.2;20.4;0.4;150.8;o3;15/06/2023;16/06/2023
45270;4;16.5;9;22;0.1;149.7;o3;15/06/2023;16/06/2023
45229;4;16.3;8.1;17.8;0.2;146.1;o3;15/06/2023;16/06/2023
45158;4;17.9;8.6;19.6;0.3;155.9;o3;15/06/2023;16/06/2023
41179;4;17.5;9;18.5;0.1;153.7;o3;15/06/2023;16/06/2023
28342;4;19.3;9;18.5;0.2;145.2;o3;15/06/2023;16/06/2023
18131;4;16.2;9.7;15.2;0.1;155.7;o3;15/06/2023;16/06/2023
18072;4;16.5;9.9;15.7;0.1;155.7;o3;15/06/2023;16/06/2023
18148;4;17.7;11.1;25.2;0.1;146.2;o3;15/06/2023;16/06/2023
36152;4;16.5;9.9;16.5;0.1;154.2;o3;15/06/2023;16/06/2023
37096;4;18.6;11.7;17;0.3;152.2;o3;15/06/2023;16/06/2023
36157;4;16.4;10.3;16.3;0.1;152.6;o3;15/06/2023;16/06/2023
37110;4;18;10.8;16.9;0.2;150.6;o3;15/06/2023;16/06/2023
37246;4;17.5;10.8;16.5;0.1;142;o3;15/06/2023;16/06/2023
41047;4;19.1;11.8;30.6;0.3;146.9;o3;15/06/2023;16/06/2023
41045;4;17.8;10.6;14.8;0.1;145.5;o3;15/06/2023;16/06/2023
45263;4;20.5;10.4;20.8;0.3;170.9;o3;15/06/2023;16/06/2023
18167;4;16.3;10;19.3;0.1;144.3;o3;15/06/2023;16/06/2023
28062;4;21.2;10;26.2;0.4;147.9;o3;15/06/2023;16/06/2023
28052;4;21.2;10.1;25.6;0.4;148.5;o3;15/06/2023;16/06/2023
37152;4;18.9;10.9;25.7;0.2;146.8;o3;15/06/2023;16/06/2023
36116;4;17.2;10.1;15.9;0.1;152.5;o3;15/06/2023;16/06/2023
45133;4;19.2;9.3;21;0.3;168.2;o3;15/06/2023;16/06/2023
28375;4;21.2;10;26.1;0.4;147.4;o3;15/06/2023;16/06/2023
45149;4;17.5;8.2;21;0.3;149.4;o3;15/06/2023;16/06/2023
28033;4;20.4;9.3;20.6;0.3;145.1;o3;15/06/2023;16/06/2023
36035;4;15.6;10.2;14.5;0.1;140.8;o3;15/06/2023;16/06/2023
36227;4;14.9;9.8;15.7;0.1;147.9;o3;15/06/2023;16/06/2023
37129;4;17.3;10.3;15.5;0.3;141.2;o3;15/06/2023;16/06/2023
28099;4;20.4;9.4;21.2;0.3;146.9;o3;15/06/2023;16/06/2023
37202;4;17.8;10.4;16.4;0.3;143.1;o3;15/06/2023;16/06/2023
41283;4;18.4;10.3;18.5;0.1;145.3;o3;15/06/2023;16/06/2023
37176;4;17.6;10.8;17;0.2;139.5;o3;15/06/2023;16/06/2023
28317;4;20.7;9.9;24.2;0.3;150.3;o3;15/06/2023;16/06/2023
28057;4;19.5;9.1;20.6;0.3;150.7;o3;15/06/2023;16/06/2023
28014;4;21.6;10.2;24.5;0.3;149.9;o3;15/06/2023;16/06/2023
28357;4;21.1;10;25.4;0.4;148.5;o3;15/06/2023;16/06/2023
45108;4;14.6;8;18.2;0.1;141.8;o3;15/06/2023;16/06/2023
45050;4;18.5;9.1;18.9;0.3;166.6;o3;15/06/2023;16/06/2023
45237;4;18.7;9;19.5;0.3;168.3;o3;15/06/2023;16/06/2023
36021;4;16.3;9.9;14.4;0.1;153.4;o3;15/06/2023;16/06/2023
45162;4;19.2;9.3;20.3;0.3;162.8;o3;15/06/2023;16/06/2023
45025;4;18.7;9;18.8;0.3;152.1;o3;15/06/2023;16/06/2023
18272;4;15.4;8.8;15.8;0.1;154.4;o3;15/06/2023;16/06/2023
28189;4;19.3;9.1;21.1;0.3;151.7;o3;15/06/2023;16/06/2023
45261;4;17.6;9.1;18.3;0.2;148.5;o3;15/06/2023;16/06/2023
45302;4;19.5;10.5;30.6;0.5;152.2;o3;15/06/2023;16/06/2023
28139;4;20;9.4;22.2;0.2;150.7;o3;15/06/2023;16/06/2023
28053;4;21.4;10.1;24.5;0.3;150.4;o3;15/06/2023;16/06/2023
28397;4;20.9;10.1;25.3;0.3;147.8;o3;15/06/2023;16/06/2023
28380;4;20.7;9.8;24.5;0.3;149.4;o3;15/06/2023;16/06/2023
45283;4;16.7;8.4;19.1;0.3;148.4;o3;15/06/2023;16/06/2023
45152;4;17.9;9.4;20.4;0.2;147.9;o3;15/06/2023;16/06/2023
45322;4;17.3;8.3;20.2;0.3;150.8;o3;15/06/2023;16/06/2023
45126;4;17.1;9.1;23.6;0.2;146.2;o3;15/06/2023;16/06/2023
36051;4;15.1;10;16;0.1;149.2;o3;15/06/2023;16/06/2023
36167;4;16.6;10.8;15;0.1;152.6;o3;15/06/2023;16/06/2023
41114;4;18.2;10.8;23.3;0.1;144.1;o3;15/06/2023;16/06/2023
41156;4;19;11.4;22.7;0.1;143.5;o3;15/06/2023;16/06/2023
45144;4;16.1;8.8;20.5;0.2;146.8;o3;15/06/2023;16/06/2023
45073;4;17.4;8.2;21.4;0.3;150.1;o3;15/06/2023;16/06/2023
41048;4;17.9;9.8;18.5;0.1;150.1;o3;15/06/2023;16/06/2023
28354;4;20.4;9.3;20.8;0.3;145.4;o3;15/06/2023;16/06/2023
18253;4;16.2;10;14.8;0.1;155;o3;15/06/2023;16/06/2023
45168;4;17.8;9;17.2;0.3;156.5;o3;15/06/2023;16/06/2023
45246;4;20.1;9.9;20.4;0.3;166.3;o3;15/06/2023;16/06/2023
41002;4;17;10.4;15.2;0.1;149.7;o3;15/06/2023;16/06/2023
36042;4;15.9;10.2;16.5;0.1;150.9;o3;15/06/2023;16/06/2023
37032;4;18.2;11.1;16.9;0.2;139.7;o3;15/06/2023;16/06/2023
18049;4;14.5;8.4;15.1;0.1;159.3;o3;15/06/2023;16/06/2023
28403;4;20.8;9.8;24.1;0.3;150.7;o3;15/06/2023;16/06/2023
28358;4;20.8;9.8;24.9;0.3;147.4;o3;15/06/2023;16/06/2023
45138;4;14.7;7.7;16.9;0.1;144.6;o3;15/06/2023;16/06/2023
45249;4;18;8.8;20.4;0.3;155.7;o3;15/06/2023;16/06/2023
45288;4;18.1;8.9;18.9;0.3;159.6;o3;15/06/2023;16/06/2023
28106;4;18.3;8.7;18.3;0.2;144.2;o3;15/06/2023;16/06/2023
37092;4;18.7;11.1;22;0.1;143.9;o3;15/06/2023;16/06/2023
45299;4;17.8;9.2;19.2;0.2;147.5;o3;15/06/2023;16/06/2023
41163;4;18.3;10.3;20.7;0.1;145.3;o3;15/06/2023;16/06/2023
45053;4;14.8;8.1;19.1;0.2;143.8;o3;15/06/2023;16/06/2023
18081;4;16.8;9.9;16.5;0.2;157.9;o3;15/06/2023;16/06/2023
37145;4;17.8;11.1;17.9;0.2;139.7;o3;15/06/2023;16/06/2023
41246;4;17.9;10.8;15.7;0.2;144.6;o3;15/06/2023;16/06/2023
28344;4;20.5;9.8;23.9;0.3;149.7;o3;15/06/2023;16/06/2023
28129;4;20.5;9.8;24.7;0.3;152.2;o3;15/06/2023;16/06/2023
28172;4;21.2;10.3;25.9;0.4;148;o3;15/06/2023;16/06/2023
28265;4;19.7;9;19.1;0.2;147.3;o3;15/06/2023;16/06/2023
45011;4;18.6;9.2;20.4;0.4;153.4;o3;15/06/2023;16/06/2023
36230;4;17.1;10.1;19.4;0.1;152.6;o3;15/06/2023;16/06/2023
37220;4;17.6;10.3;17.1;0.3;146.1;o3;15/06/2023;16/06/2023
37105;4;17;10.9;15.7;0.2;136.3;o3;15/06/2023;16/06/2023
36248;4;17.5;10.6;14.2;0.2;153.3;o3;15/06/2023;16/06/2023
45264;4;18.1;9.7;20.1;0.2;147.9;o3;15/06/2023;16/06/2023
41062;4;16.7;10.3;14.9;0.1;147.4;o3;15/06/2023;16/06/2023
37259;4;16.5;10.7;14.4;0.1;133.7;o3;15/06/2023;16/06/2023
41284;4;19.2;10.7;17.9;0.1;142.8;o3;15/06/2023;16/06/2023
41295;4;19;11.6;27.5;0.4;147.5;o3;15/06/2023;16/06/2023
41058;4;18.3;10.6;20.5;0.1;142.8;o3;15/06/2023;16/06/2023
28092;4;20.5;9.8;24.2;0.3;156.1;o3;15/06/2023;16/06/2023
28035;4;20.4;9.6;23.3;0.3;150.6;o3;15/06/2023;16/06/2023
41037;4;18.4;10.2;18;0.1;146.1;o3;15/06/2023;16/06/2023
41079;4;17.9;10.2;17.4;0.1;145.2;o3;15/06/2023;16/06/2023
37151;4;19.1;11;27.5;0.2;146.7;o3;15/06/2023;16/06/2023
37137;4;18.7;11;25.5;0.3;144.1;o3;15/06/2023;16/06/2023
36083;4;16.5;10;19.3;0.1;153.8;o3;15/06/2023;16/06/2023
41053;4;17.6;9.4;18.2;0.1;152.8;o3;15/06/2023;16/06/2023
36132;4;15.4;10;16.5;0.1;148.2;o3;15/06/2023;16/06/2023
18087;4;16;9.6;16;0.1;156.6;o3;15/06/2023;16/06/2023
28109;4;19.9;9.1;20;0.2;148.2;o3;15/06/2023;16/06/2023
36188;4;16.8;10.6;16.7;0.1;155.9;o3;15/06/2023;16/06/2023
36223;4;15.6;10.2;14.1;0.1;140.4;o3;15/06/2023;16/06/2023
41121;4;19;10.8;18.8;0.1;141.6;o3;15/06/2023;16/06/2023
28371;4;20.7;9.6;23.9;0.3;147.1;o3;15/06/2023;16/06/2023
36087;4;17.2;11.1;16.2;0.2;150.6;o3;15/06/2023;16/06/2023
37243;4;18.6;10.9;24.8;0.2;141.8;o3;15/06/2023;16/06/2023
28169;4;21;10.2;26.5;0.4;158.8;o3;15/06/2023;16/06/2023
36158;4;15.3;10;14.9;0.2;148.2;o3;15/06/2023;16/06/2023
45040;4;15.1;8;19.8;0.1;140.5;o3;15/06/2023;16/06/2023
45142;4;17.2;9;21.4;0.1;150;o3;15/06/2023;16/06/2023
45058;4;18.2;8.8;19.1;0.3;149.4;o3;15/06/2023;16/06/2023
45024;4;18;10.1;22.8;0.1;139.6;o3;15/06/2023;16/06/2023
28312;4;21.5;10.2;25;0.3;150.4;o3;15/06/2023;16/06/2023
28158;4;21;10;24.9;0.4;149.6;o3;15/06/2023;16/06/2023
45107;4;16.4;8.3;17.3;0.2;152.4;o3;15/06/2023;16/06/2023
41236;4;18.2;9.9;18.5;0.1;142.8;o3;15/06/2023;16/06/2023
18166;4;17.4;10.2;16.1;0.3;157.7;o3;15/06/2023;16/06/2023
18263;4;17.5;11;17;0.1;146.7;o3;15/06/2023;16/06/2023
18202;4;16;9.2;15.1;0.1;153;o3;15/06/2023;16/06/2023
37182;4;19.8;11.1;22.2;0.2;146.9;o3;15/06/2023;16/06/2023
41213;4;18.3;10.2;19.8;0.1;142;o3;15/06/2023;16/06/2023
28144;4;19.2;9;18;0.2;145.4;o3;15/06/2023;16/06/2023
28364;4;18.9;8.8;18.3;0.3;147.6;o3;15/06/2023;16/06/2023
45219;4;17.7;8.6;19.6;0.3;154.6;o3;15/06/2023;16/06/2023
36211;4;17.9;10.9;15.5;0.1;155.4;o3;15/06/2023;16/06/2023
36137;4;16.7;10.9;15.1;0.1;153.5;o3;15/06/2023;16/06/2023
41168;4;18.3;11.5;16.7;0.1;143.1;o3;15/06/2023;16/06/2023
18139;4;14.8;9.1;14;0.5;156.1;o3;15/06/2023;16/06/2023
45020;4;18;9.9;21.5;0.1;139.9;o3;15/06/2023;16/06/2023
45130;4;17.8;10.2;21.9;0.1;139.3;o3;15/06/2023;16/06/2023
45052;4;14.1;7.5;16.4;0.1;144.2;o3;15/06/2023;16/06/2023
45122;4;15.6;8.5;18.4;0.1;146.2;o3;15/06/2023;16/06/2023
45187;4;16.3;8.7;17.3;0.2;152;o3;15/06/2023;16/06/2023
28277;4;19.1;8.9;18.8;0.3;148.3;o3;15/06/2023;16/06/2023
18154;4;15.2;9.4;15.1;0.1;154.2;o3;15/06/2023;16/06/2023
36217;4;17.4;10.3;15.7;0.1;158.7;o3;15/06/2023;16/06/2023
37060;4;18.6;11.4;16.8;0.2;147.4;o3;15/06/2023;16/06/2023
41216;4;17.8;9.7;19.7;0.1;151.6;o3;15/06/2023;16/06/2023
37248;4;17.6;10.2;16.1;0.3;142.9;o3;15/06/2023;16/06/2023
37022;4;17.8;10.4;17.3;0.4;147.2;o3;15/06/2023;16/06/2023
36092;4;16.9;10;13.3;0;155.5;o3;15/06/2023;16/06/2023
36160;4;15.4;10;13.7;0.2;148.6;o3;15/06/2023;16/06/2023
41043;4;17.4;10.5;18.7;0.1;145.8;o3;15/06/2023;16/06/2023
28315;4;20.5;9.3;22.1;0.3;147.8;o3;15/06/2023;16/06/2023
28159;4;20.6;9.4;20.8;0.3;146.5;o3;15/06/2023;16/06/2023
28220;4;21.6;10.3;27.2;0.4;149.5;o3;15/06/2023;16/06/2023
45076;4;17.5;8.5;19.6;0.3;152.9;o3;15/06/2023;16/06/2023
41277;4;17.6;9.5;18.2;0.1;151.1;o3;15/06/2023;16/06/2023
18086;4;15.1;9.7;16.6;0.1;149.6;o3;15/06/2023;16/06/2023
18050;4;16.5;9.9;17.6;0.1;151.8;o3;15/06/2023;16/06/2023
36011;4;17.1;10.1;14.7;0.1;155.4;o3;15/06/2023;16/06/2023
45095;4;18.4;9.1;19.6;0.3;153.4;o3;15/06/2023;16/06/2023
41282;4;17.7;11.4;16.2;0.1;138.3;o3;15/06/2023;16/06/2023
37056;4;18.9;11.4;19.4;0.2;148.1;o3;15/06/2023;16/06/2023
37011;4;17.8;10.6;17.4;0.4;149.4;o3;15/06/2023;16/06/2023
45135;4;19.4;9.3;19.6;0.3;155.1;o3;15/06/2023;16/06/2023
36178;4;17.2;11;17;0.2;151.2;o3;15/06/2023;16/06/2023
41292;4;18.5;10.8;21;0.1;142.8;o3;15/06/2023;16/06/2023
28140;4;21.3;10.4;27;0.4;147.7;o3;15/06/2023;16/06/2023
28122;4;20.3;9.6;22.8;0.3;151.2;o3;15/06/2023;16/06/2023
28146;4;21.3;10.2;27.4;0.4;148;o3;15/06/2023;16/06/2023
45227;4;15.3;8.3;19.1;0.2;143;o3;15/06/2023;16/06/2023
45294;4;18.2;9;18.6;0.3;162.8;o3;15/06/2023;16/06/2023
45222;4;18.2;8.7;21.9;0.4;161.7;o3;15/06/2023;16/06/2023
28410;4;17.7;9;19.2;0.2;146.7;o3;15/06/2023;16/06/2023
28327;4;19.1;9.1;18.6;0.2;145.3;o3;15/06/2023;16/06/2023
41192;4;17.6;9.7;17.7;0.1;144.8;o3;15/06/2023;16/06/2023
18158;4;17.5;10.3;16.6;0.3;157.9;o3;15/06/2023;16/06/2023
18084;4;15.1;8.5;15.9;0.1;154.3;o3;15/06/2023;16/06/2023
37197;4;17.9;11;13.6;0.3;153;o3;15/06/2023;16/06/2023
18137;4;16.5;10.1;13;0.1;145.6;o3;15/06/2023;16/06/2023
18152;4;15.7;9.9;12.7;0.1;145.9;o3;15/06/2023;16/06/2023
45325;4;18.6;8.8;19.4;0.3;151;o3;15/06/2023;16/06/2023
45091;4;17.8;8.3;20.1;0.4;158.1;o3;15/06/2023;16/06/2023
41181;4;16.8;10.4;16.3;0.1;149.3;o3;15/06/2023;16/06/2023
37154;4;18.1;10.8;16.4;0.2;143.8;o3;15/06/2023;16/06/2023
36238;4;14.7;9.9;14.5;0.1;147.1;o3;15/06/2023;16/06/2023
41032;4;18.3;11.3;20.3;0.3;146.1;o3;15/06/2023;16/06/2023
41013;4;17.8;11;15.1;0.1;144.2;o3;15/06/2023;16/06/2023
41254;4;17.8;9.7;19.3;0.1;152;o3;15/06/2023;16/06/2023
45298;4;19.9;10.9;39;0.5;152.3;o3;15/06/2023;16/06/2023
28201;4;20.8;9.8;24.4;0.3;148.1;o3;15/06/2023;16/06/2023
28148;4;20.3;9.3;20.7;0.3;146.9;o3;15/06/2023;16/06/2023
18264;4;15.5;8.4;15.6;0.1;155;o3;15/06/2023;16/06/2023
45321;4;17;8.5;18.8;0.2;149.8;o3;15/06/2023;16/06/2023
18097;4;17.1;10.3;16.7;0.2;154.2;o3;15/06/2023;16/06/2023
45269;4;17.5;9.6;22.3;0.2;142.8;o3;15/06/2023;16/06/2023
18168;4;15.6;8.7;15.3;0.1;153.4;o3;15/06/2023;16/06/2023
36071;4;19.6;12;25.1;0.2;155.2;o3;15/06/2023;16/06/2023
37229;4;19;10.9;24.8;0.1;142.2;o3;15/06/2023;16/06/2023
36138;4;15.4;9.9;16.5;0.1;148.3;o3;15/06/2023;16/06/2023
18114;4;15.8;9.9;12.8;0.1;146.3;o3;15/06/2023;16/06/2023
28325;4;20.7;9.7;23.5;0.4;145.9;o3;15/06/2023;16/06/2023
41119;4;18.3;10.6;19.8;0.1;145.5;o3;15/06/2023;16/06/2023
18132;4;14.9;8.8;16.2;0.1;153.4;o3;15/06/2023;16/06/2023
28209;4;21;9.9;25.6;0.4;147.1;o3;15/06/2023;16/06/2023
41287;4;18.4;10.3;22.6;0.1;146.8;o3;15/06/2023;16/06/2023
28243;4;20;9.6;22;0.3;155.3;o3;15/06/2023;16/06/2023
36015;4;15;9.8;14.4;0;138.1;o3;15/06/2023;16/06/2023
45098;4;17.7;9.8;21.8;0.1;141;o3;15/06/2023;16/06/2023
28417;4;21.3;10.2;27.1;0.4;148.6;o3;15/06/2023;16/06/2023
28206;4;21.1;9.8;23.1;0.3;148.1;o3;15/06/2023;16/06/2023
28006;4;21.1;10;25.3;0.4;148;o3;15/06/2023;16/06/2023
18208;4;15.2;8.2;16.4;0.1;160;o3;15/06/2023;16/06/2023
45157;4;18.6;9.1;19.1;0.3;167.7;o3;15/06/2023;16/06/2023
45343;4;17.7;8.6;19.6;0.3;154.4;o3;15/06/2023;16/06/2023
41001;4;18.4;10.1;19.1;0.1;144;o3;15/06/2023;16/06/2023
37273;4;19.6;11.8;26;0.4;150.1;o3;15/06/2023;16/06/2023
41153;4;18.5;10.5;17.5;0.1;146.3;o3;15/06/2023;16/06/2023
18107;4;14.8;9.5;15.6;0.1;149.1;o3;15/06/2023;16/06/2023
45013;4;18.9;9;20;0.3;169.4;o3;15/06/2023;16/06/2023
18287;4;14.9;8.4;15.7;0.1;157.4;o3;15/06/2023;16/06/2023
36081;4;15.2;10;14.2;0.2;147.3;o3;15/06/2023;16/06/2023
37264;4;19;11.4;19.9;0.2;144.8;o3;15/06/2023;16/06/2023
41198;4;16.8;10.5;18;0.1;146.7;o3;15/06/2023;16/06/2023
18053;4;14.5;8.9;16.2;0.1;153.5;o3;15/06/2023;16/06/2023
41204;4;18.9;11.4;24.2;0.2;146.2;o3;15/06/2023;16/06/2023
45047;4;18.6;9.2;20.2;0.3;159.5;o3;15/06/2023;16/06/2023
28276;4;19.8;9.4;22.2;0.3;153.7;o3;15/06/2023;16/06/2023
36064;4;19.1;11.5;23.2;0.2;154.1;o3;15/06/2023;16/06/2023
37263;4;17.7;10.8;15.7;0.2;146.8;o3;15/06/2023;16/06/2023
41003;4;18.1;10.3;21.6;0.1;147.2;o3;15/06/2023;16/06/2023
41253;4;18.6;10.7;20.1;0.1;141.9;o3;15/06/2023;16/06/2023
28168;4;21.2;10.3;26.1;0.4;148.1;o3;15/06/2023;16/06/2023
18077;4;15;9.2;15.8;0.1;154.2;o3;15/06/2023;16/06/2023
41235;4;18.3;9.7;19.2;0.1;152.1;o3;15/06/2023;16/06/2023
28223;4;22.7;11.2;27.6;0.4;149.3;o3;15/06/2023;16/06/2023
28171;4;22.8;11.2;27.6;0.3;150.3;o3;15/06/2023;16/06/2023
45251;4;15.2;8;17.1;0.1;139.8;o3;15/06/2023;16/06/2023
45104;4;17.8;8.7;20;0.3;155.2;o3;15/06/2023;16/06/2023
37086;4;19.6;11.4;26.5;0.3;146.7;o3;15/06/2023;16/06/2023
37047;4;18.8;10.9;20.2;0.1;145.7;o3;15/06/2023;16/06/2023
37219;4;18.7;10.8;28.4;0.3;142.8;o3;15/06/2023;16/06/2023
18004;4;17;10.6;13.6;0.1;156.3;o3;15/06/2023;16/06/2023
18229;4;16.1;10.2;14.2;0.1;156.6;o3;15/06/2023;16/06/2023
41093;4;18.6;10.7;22.7;0.1;141.6;o3;15/06/2023;16/06/2023
41017;4;18.1;9.9;19.2;0.1;151.8;o3;15/06/2023;16/06/2023
28226;4;20.9;9.7;22.7;0.3;147.7;o3;15/06/2023;16/06/2023
28007;4;20.7;9.6;24.2;0.3;146.9;o3;15/06/2023;16/06/2023
37208;4;20.1;12.1;31.4;0.4;150;o3;15/06/2023;16/06/2023
41291;4;18.5;10.3;18.8;0.1;146.8;o3;15/06/2023;16/06/2023
41178;4;18.8;10.6;18.6;0.1;143.3;o3;15/06/2023;16/06/2023
41191;4;18.6;10.6;19.6;0.1;142.5;o3;15/06/2023;16/06/2023
41237;4;17;10.4;14.2;0.1;146.1;o3;15/06/2023;16/06/2023
36025;4;15.8;10.2;17.4;0.1;148.7;o3;15/06/2023;16/06/2023
41122;4;16.7;10.4;16.3;0.1;136.4;o3;15/06/2023;16/06/2023
18223;4;16.7;10.5;14.2;0.1;155.3;o3;15/06/2023;16/06/2023
18062;4;15.1;9.4;14.7;0.2;155.4;o3;15/06/2023;16/06/2023
37007;4;16.5;10.2;14.6;0.3;137.8;o3;15/06/2023;16/06/2023
37275;4;16.8;10.4;15.4;0.1;137.3;o3;15/06/2023;16/06/2023
18019;4;16;9.2;15.6;0.1;153.3;o3;15/06/2023;16/06/2023
28005;4;19.3;9;19.9;0.3;150;o3;15/06/2023;16/06/2023
41049;4;17.2;10.4;16.2;0.1;145.6;o3;15/06/2023;16/06/2023
